obs_month,neighborhood,signal_type,metric,value,is_imputed,source_id
2022-04-01,gaslamp,activity_proxy,parking_revenue_usd,46281.359999999986,false,J
2022-04-01,marina,activity_proxy,paid_sessions,48422.0,false,J
2022-04-01,marina,activity_proxy,parking_meters_reporting,202.0,false,J
2022-04-01,marina,activity_proxy,parking_revenue_usd,105538.62999999998,false,J
2022-05-01,city_center,activity_proxy,paid_sessions,42544.0,false,J
2022-05-01,city_center,activity_proxy,parking_meters_reporting,287.0,false,J
2022-05-01,city_center,activity_proxy,parking_revenue_usd,56887.69,false,J
2022-05-01,columbia,activity_proxy,paid_sessions,23003.0,false,J
2022-05-01,columbia,activity_proxy,parking_meters_reporting,115.0,false,J
2022-05-01,columbia,activity_proxy,parking_revenue_usd,34566.56,false,J
2022-05-01,cortez,activity_proxy,paid_sessions,40462.0,false,J
2022-05-01,cortez,activity_proxy,parking_meters_reporting,414.0,false,J
2022-05-01,cortez,activity_proxy,parking_revenue_usd,57468.17000000001,false,J
2022-05-01,east_village,activity_proxy,paid_sessions,87263.0,false,J
2022-05-01,east_village,activity_proxy,parking_meters_reporting,748.0,false,J
2022-05-01,east_village,activity_proxy,parking_revenue_usd,149866.0999999997,false,J
2022-05-01,gaslamp,activity_proxy,paid_sessions,29005.0,false,J
2022-05-01,gaslamp,activity_proxy,parking_meters_reporting,210.0,false,J
2022-05-01,gaslamp,activity_proxy,parking_revenue_usd,44429.340000000026,false,J
2022-05-01,marina,activity_proxy,paid_sessions,42681.0,false,J
2022-05-01,marina,activity_proxy,parking_meters_reporting,202.0,false,J
2022-05-01,marina,activity_proxy,parking_revenue_usd,100830.88999999996,false,J
2022-06-01,city_center,activity_proxy,paid_sessions,44865.0,false,J
2022-06-01,city_center,activity_proxy,parking_meters_reporting,289.0,false,J
2022-06-01,city_center,activity_proxy,parking_revenue_usd,60138.42999999998,false,J
2022-06-01,columbia,activity_proxy,paid_sessions,23886.0,false,J
2022-06-01,columbia,activity_proxy,parking_meters_reporting,115.0,false,J
2022-06-01,columbia,activity_proxy,parking_revenue_usd,36292.82000000001,false,J
2022-06-01,cortez,activity_proxy,paid_sessions,41135.0,false,J
2022-06-01,cortez,activity_proxy,parking_meters_reporting,414.0,false,J
2022-06-01,cortez,activity_proxy,parking_revenue_usd,58709.10000000003,false,J
2022-06-01,east_village,activity_proxy,paid_sessions,88357.0,false,J
2022-06-01,east_village,activity_proxy,parking_meters_reporting,740.0,false,J
2022-06-01,east_village,activity_proxy,parking_revenue_usd,152844.15999999974,false,J
2022-06-01,gaslamp,activity_proxy,paid_sessions,29694.0,false,J
2022-06-01,gaslamp,activity_proxy,parking_meters_reporting,205.0,false,J
2022-06-01,gaslamp,activity_proxy,parking_revenue_usd,45165.59000000002,false,J
2022-06-01,marina,activity_proxy,paid_sessions,45921.0,false,J
2022-06-01,marina,activity_proxy,parking_meters_reporting,202.0,false,J
2022-06-01,marina,activity_proxy,parking_revenue_usd,108087.46999999997,false,J
2022-07-01,city_center,activity_proxy,paid_sessions,43720.0,false,J
2022-07-01,city_center,activity_proxy,parking_meters_reporting,291.0,false,J
2022-07-01,city_center,activity_proxy,parking_revenue_usd,59557.929999999986,false,J
2022-07-01,columbia,activity_proxy,paid_sessions,23265.0,false,J
2022-07-01,columbia,activity_proxy,parking_meters_reporting,113.0,false,J
2022-07-01,columbia,activity_proxy,parking_revenue_usd,35713.79,false,J
2022-07-01,cortez,activity_proxy,paid_sessions,38271.0,false,J
2022-07-01,cortez,activity_proxy,parking_meters_reporting,413.0,false,J
2022-07-01,cortez,activity_proxy,parking_revenue_usd,53917.720000000016,false,J
2022-07-01,east_village,activity_proxy,paid_sessions,85372.0,false,J
2022-07-01,east_village,activity_proxy,parking_meters_reporting,747.0,false,J
2022-07-01,east_village,activity_proxy,parking_revenue_usd,150516.3099999998,false,J
2022-07-01,gaslamp,activity_proxy,paid_sessions,28201.0,false,J
2022-07-01,gaslamp,activity_proxy,parking_meters_reporting,206.0,false,J
2022-07-01,gaslamp,activity_proxy,parking_revenue_usd,42592.899999999994,false,J
2022-07-01,marina,activity_proxy,paid_sessions,44994.0,false,J
2022-07-01,marina,activity_proxy,parking_meters_reporting,205.0,false,J
2022-07-01,marina,activity_proxy,parking_revenue_usd,107521.59999999998,false,J
2022-08-01,city_center,activity_proxy,paid_sessions,46302.0,false,J
2022-08-01,city_center,activity_proxy,parking_meters_reporting,291.0,false,J
2022-08-01,city_center,activity_proxy,parking_revenue_usd,63490.59,false,J
2022-08-01,columbia,activity_proxy,paid_sessions,24307.0,false,J
2022-08-01,columbia,activity_proxy,parking_meters_reporting,114.0,false,J
2022-08-01,columbia,activity_proxy,parking_revenue_usd,36721.79000000001,false,J
2022-08-01,cortez,activity_proxy,paid_sessions,42549.0,false,J
2022-08-01,cortez,activity_proxy,parking_meters_reporting,413.0,false,J
2022-08-01,cortez,activity_proxy,parking_revenue_usd,59580.349999999984,false,J
2022-08-01,east_village,activity_proxy,paid_sessions,91769.0,false,J
2022-08-01,east_village,activity_proxy,parking_meters_reporting,754.0,false,J
2022-08-01,east_village,activity_proxy,parking_revenue_usd,159150.9899999998,false,J
2022-08-01,gaslamp,activity_proxy,paid_sessions,30839.0,false,J
